,dateRep,day,month,year,cases,deaths,country,continent
19059,2020-05-06,5,6,2020,1.0,0.0,Luxembourg,Europe
17095,2020-05-06,5,6,2020,0.0,0.0,Liechtenstein,Europe
12440,2020-05-06,5,6,2020,16.0,3.0,Hungary,Europe
7473,2020-05-06,5,6,2020,21.0,0.0,Estonia,Europe
10475,2020-05-06,5,6,2020,437.0,5.0,Germany,Europe
3772,2020-05-06,5,6,2020,0.0,0.0,Croatia,Europe
14203,2020-05-06,5,6,2020,21.0,6.0,Ireland,Europe
24813,2020-05-06,5,6,2020,196.0,11.0,Romania,Europe
8441,2020-05-06,5,6,2020,13.0,0.0,Finland,Europe
20994,2020-05-06,5,6,2020,217.0,13.0,Netherlands,Europe
26722,2020-05-06,5,6,2020,5.0,0.0,Slovenia,Europe
2810,2020-05-06,5,6,2020,40.0,12.0,Bulgaria,Europe
22945,2020-05-06,5,6,2020,371.0,20.0,Poland,Europe
25759,2020-05-06,5,6,2020,2.0,0.0,Slovakia,Europe
4578,2020-05-06,5,6,2020,2.0,0.0,Cyprus,Europe
15171,2020-05-06,5,6,2020,518.0,85.0,Italy,Europe
5539,2020-05-06,5,6,2020,35.0,0.0,Czechia,Europe
18063,2020-05-06,5,6,2020,13.0,0.0,Lithuania,Europe
11466,2020-05-06,5,6,2020,0.0,0.0,Greece,Europe
9469,2020-05-06,5,6,2020,611.0,46.0,France,Europe
21964,2020-05-06,5,6,2020,30.0,0.0,Norway,Europe
20034,2020-05-06,5,6,2020,3.0,0.0,Malta,Europe
23872,2020-05-06,5,6,2020,404.0,8.0,Portugal,Europe
13240,2020-05-06,5,6,2020,0.0,0.0,Iceland,Europe
28606,2020-05-06,5,6,2020,1146.0,37.0,Sweden,Europe
1842,2020-05-06,5,6,2020,154.0,13.0,Belgium,Europe
870,2020-05-06,5,6,2020,66.0,2.0,Austria,Europe
22915,2020-05-07,5,7,2020,231.0,5.0,Poland,Europe
6471,2020-05-07,5,7,2020,0.0,0.0,Denmark,Europe
27560,2020-05-07,5,7,2020,464.0,2.0,Spain,Europe
15141,2020-05-07,5,7,2020,192.0,7.0,Italy,Europe
8411,2020-05-07,5,7,2020,3.0,0.0,Finland,Europe
20004,2020-05-07,5,7,2020,0.0,0.0,Malta,Europe
19029,2020-05-07,5,7,2020,12.0,0.0,Luxembourg,Europe
7443,2020-05-07,5,7,2020,1.0,0.0,Estonia,Europe
16116,2020-05-07,5,7,2020,1.0,0.0,Latvia,Europe
9439,2020-05-07,5,7,2020,448.0,2.0,France,Europe
4548,2020-05-07,5,7,2020,1.0,0.0,Cyprus,Europe
21934,2020-05-07,5,7,2020,1.0,0.0,Norway,Europe
28576,2020-05-07,5,7,2020,315.0,9.0,Sweden,Europe
12410,2020-05-07,5,7,2020,9.0,0.0,Hungary,Europe
2780,2020-05-07,5,7,2020,63.0,2.0,Bulgaria,Europe
20964,2020-05-07,5,7,2020,72.0,1.0,Netherlands,Europe
5509,2020-05-07,5,7,2020,75.0,2.0,Czechia,Europe
23842,2020-05-07,5,7,2020,229.0,8.0,Portugal,Europe
11436,2020-05-07,5,7,2020,8.0,0.0,Greece,Europe
13210,2020-05-07,5,7,2020,0.0,0.0,Iceland,Europe
1812,2020-05-07,5,7,2020,24.0,2.0,Belgium,Europe
3742,2020-05-07,5,7,2020,57.0,0.0,Croatia,Europe
18033,2020-05-07,5,7,2020,3.0,0.0,Lithuania,Europe
24783,2020-05-07,5,7,2020,391.0,19.0,Romania,Europe
26692,2020-05-07,5,7,2020,16.0,0.0,Slovenia,Europe
14173,2020-05-07,5,7,2020,18.0,0.0,Ireland,Europe
840,2020-05-07,5,7,2020,76.0,0.0,Austria,Europe
25729,2020-05-07,5,7,2020,1.0,0.0,Slovakia,Europe
17065,2020-05-07,5,7,2020,1.0,0.0,Liechtenstein,Europe
10445,2020-05-07,5,7,2020,144.0,4.0,Germany,Europe
3711,2020-05-08,5,8,2020,58.0,0.0,Croatia,Europe
9408,2020-05-08,5,8,2020,1695.0,9.0,France,Europe
16085,2020-05-08,5,8,2020,8.0,0.0,Latvia,Europe
24752,2020-05-08,5,8,2020,1309.0,41.0,Romania,Europe
10414,2020-05-08,5,8,2020,1112.0,3.0,Germany,Europe
2749,2020-05-08,5,8,2020,303.0,11.0,Bulgaria,Europe
20933,2020-05-08,5,8,2020,428.0,3.0,Netherlands,Europe
21903,2020-05-08,5,8,2020,66.0,0.0,Norway,Europe
18002,2020-05-08,5,8,2020,29.0,0.0,Lithuania,Europe
12379,2020-05-08,5,8,2020,11.0,1.0,Hungary,Europe
4517,2020-05-08,5,8,2020,15.0,0.0,Cyprus,Europe
1781,2020-05-08,5,8,2020,767.0,5.0,Belgium,Europe
6440,2020-05-08,5,8,2020,112.0,1.0,Denmark,Europe
18998,2020-05-08,5,8,2020,54.0,1.0,Luxembourg,Europe
8380,2020-05-08,5,8,2020,29.0,0.0,Finland,Europe
26661,2020-05-08,5,8,2020,15.0,1.0,Slovenia,Europe
22884,2020-05-08,5,8,2020,640.0,18.0,Poland,Europe
13179,2020-05-08,5,8,2020,6.0,0.0,Iceland,Europe
809,2020-05-08,5,8,2020,159.0,1.0,Austria,Europe
23811,2020-05-08,5,8,2020,253.0,3.0,Portugal,Europe
11405,2020-05-08,5,8,2020,118.0,0.0,Greece,Europe
25698,2020-05-08,5,8,2020,63.0,0.0,Slovakia,Europe
15110,2020-05-08,5,8,2020,384.0,10.0,Italy,Europe
7412,2020-05-08,5,8,2020,11.0,0.0,Estonia,Europe
14142,2020-05-08,5,8,2020,50.0,0.0,Ireland,Europe
27529,2020-05-08,5,8,2020,4613.0,13.0,Spain,Europe
17034,2020-05-08,5,8,2020,0.0,0.0,Liechtenstein,Europe
19973,2020-05-08,5,8,2020,36.0,0.0,Malta,Europe
28545,2020-05-08,5,8,2020,425.0,1.0,Sweden,Europe
5478,2020-05-08,5,8,2020,241.0,1.0,Czechia,Europe
11374,2020-05-09,5,9,2020,186.0,0.0,Greece,Europe
28514,2020-05-09,5,9,2020,171.0,0.0,Sweden,Europe
16054,2020-05-09,5,9,2020,9.0,0.0,Latvia,Europe
15079,2020-05-09,5,9,2020,1693.0,15.0,Italy,Europe
1750,2020-05-09,5,9,2020,322.0,1.0,Belgium,Europe
17971,2020-05-09,5,9,2020,41.0,0.0,Lithuania,Europe
7381,2020-05-09,5,9,2020,25.0,0.0,Estonia,Europe
23780,2020-05-09,5,9,2020,310.0,2.0,Portugal,Europe
25667,2020-05-09,5,9,2020,88.0,0.0,Slovakia,Europe
27498,2020-05-09,5,9,2020,8851.0,69.0,Spain,Europe
9377,2020-05-09,5,9,2020,8550.0,12.0,France,Europe
8349,2020-05-09,5,9,2020,22.0,0.0,Finland,Europe
24721,2020-05-09,5,9,2020,1269.0,38.0,Romania,Europe
5447,2020-05-09,5,9,2020,504.0,5.0,Czechia,Europe
22853,2020-05-09,5,9,2020,567.0,13.0,Poland,Europe
18967,2020-05-09,5,9,2020,53.0,0.0,Luxembourg,Europe
21872,2020-05-09,5,9,2020,73.0,0.0,Norway,Europe
19942,2020-05-09,5,9,2020,30.0,1.0,Malta,Europe
778,2020-05-09,5,9,2020,217.0,1.0,Austria,Europe
3680,2020-05-09,5,9,2020,311.0,2.0,Croatia,Europe
10383,2020-05-09,5,9,2020,1107.0,7.0,Germany,Europe
14111,2020-05-09,5,9,2020,231.0,0.0,Ireland,Europe
4486,2020-05-09,5,9,2020,5.0,0.0,Cyprus,Europe
2718,2020-05-09,5,9,2020,96.0,7.0,Bulgaria,Europe
13148,2020-05-09,5,9,2020,5.0,0.0,Iceland,Europe
26630,2020-05-09,5,9,2020,43.0,1.0,Slovenia,Europe
20902,2020-05-09,5,9,2020,649.0,5.0,Netherlands,Europe
12348,2020-05-09,5,9,2020,510.0,3.0,Hungary,Europe
17003,2020-05-09,5,9,2020,0.0,0.0,Liechtenstein,Europe
6409,2020-05-09,5,9,2020,189.0,0.0,Denmark,Europe
1720,2020-05-10,5,10,2020,5313.0,15.0,Belgium,Europe
3650,2020-05-10,5,10,2020,138.0,2.0,Croatia,Europe
24691,2020-05-10,5,10,2020,1591.0,45.0,Romania,Europe
16973,2020-05-10,5,10,2020,1.0,0.0,Liechtenstein,Europe
748,2020-05-10,5,10,2020,927.0,9.0,Austria,Europe
2688,2020-05-10,5,10,2020,283.0,3.0,Bulgaria,Europe
11344,2020-05-10,5,10,2020,300.0,0.0,Greece,Europe
6379,2020-05-10,5,10,2020,377.0,2.0,Denmark,Europe
4456,2020-05-10,5,10,2020,23.0,0.0,Cyprus,Europe
27468,2020-05-10,5,10,2020,11198.0,134.0,Spain,Europe
12318,2020-05-10,5,10,2020,905.0,11.0,Hungary,Europe
21842,2020-05-10,5,10,2020,209.0,0.0,Norway,Europe
17941,2020-05-10,5,10,2020,82.0,2.0,Lithuania,Europe
8319,2020-05-10,5,10,2020,291.0,2.0,Finland,Europe
16024,2020-05-10,5,10,2020,40.0,1.0,Latvia,Europe
5417,2020-05-10,5,10,2020,3117.0,29.0,Czechia,Europe
19912,2020-05-10,5,10,2020,57.0,0.0,Malta,Europe
23750,2020-05-10,5,10,2020,478.0,14.0,Portugal,Europe
13118,2020-05-10,5,10,2020,101.0,0.0,Iceland,Europe
20872,2020-05-10,5,10,2020,4555.0,9.0,Netherlands,Europe
28484,2020-05-10,5,10,2020,374.0,2.0,Sweden,Europe
25637,2020-05-10,5,10,2020,320.0,0.0,Slovakia,Europe
9347,2020-05-10,5,10,2020,5084.0,69.0,France,Europe
10353,2020-05-10,5,10,2020,2413.0,34.0,Germany,Europe
22823,2020-05-10,5,10,2020,2006.0,29.0,Poland,Europe
14081,2020-05-10,5,10,2020,517.0,0.0,Ireland,Europe
7351,2020-05-10,5,10,2020,42.0,0.0,Estonia,Europe
18937,2020-05-10,5,10,2020,54.0,1.0,Luxembourg,Europe
15049,2020-05-10,5,10,2020,2257.0,16.0,Italy,Europe
26600,2020-05-10,5,10,2020,190.0,1.0,Slovenia,Europe
15993,2020-05-11,5,11,2020,367.0,3.0,Latvia,Europe
12287,2020-05-11,5,11,2020,3928.0,84.0,Hungary,Europe
11313,2020-05-11,5,11,2020,2915.0,0.0,Greece,Europe
16942,2020-05-11,5,11,2020,49.0,0.0,Liechtenstein,Europe
6348,2020-05-11,5,11,2020,1223.0,3.0,Denmark,Europe
9316,2020-05-11,5,11,2020,58046.0,363.0,France,Europe
26569,2020-05-11,5,11,2020,1567.0,30.0,Slovenia,Europe
1689,2020-05-11,5,11,2020,7644.0,211.0,Belgium,Europe
27437,2020-05-11,5,11,2020,19775.0,330.0,Spain,Europe
20841,2020-05-11,5,11,2020,6946.0,88.0,Netherlands,Europe
4425,2020-05-11,5,11,2020,233.0,0.0,Cyprus,Europe
5386,2020-05-11,5,11,2020,13237.0,196.0,Czechia,Europe
17910,2020-05-11,5,11,2020,1435.0,7.0,Lithuania,Europe
15018,2020-05-11,5,11,2020,34502.0,445.0,Italy,Europe
22792,2020-05-11,5,11,2020,27143.0,367.0,Poland,Europe
25606,2020-05-11,5,11,2020,2354.0,31.0,Slovakia,Europe
14050,2020-05-11,5,11,2020,563.0,3.0,Ireland,Europe
28453,2020-05-11,5,11,2020,4744.0,22.0,Sweden,Europe
21811,2020-05-11,5,11,2020,602.0,2.0,Norway,Europe
3619,2020-05-11,5,11,2020,2848.0,29.0,Croatia,Europe
23719,2020-05-11,5,11,2020,4819.0,54.0,Portugal,Europe
24660,2020-05-11,5,11,2020,9714.0,121.0,Romania,Europe
10322,2020-05-11,5,11,2020,22277.0,340.0,Germany,Europe
8288,2020-05-11,5,11,2020,218.0,0.0,Finland,Europe
2657,2020-05-11,5,11,2020,3754.0,54.0,Bulgaria,Europe
7320,2020-05-11,5,11,2020,241.0,0.0,Estonia,Europe
18906,2020-05-11,5,11,2020,658.0,5.0,Luxembourg,Europe
19881,2020-05-11,5,11,2020,174.0,5.0,Malta,Europe
717,2020-05-11,5,11,2020,6952.0,59.0,Austria,Europe
13087,2020-05-11,5,11,2020,22.0,0.0,Iceland,Europe
7290,2020-05-12,5,12,2020,480.0,4.0,Estonia,Europe
9286,2020-05-12,5,12,2020,12923.0,214.0,France,Europe
27407,2020-05-12,5,12,2020,5815.0,200.0,Spain,Europe
26539,2020-05-12,5,12,2020,1033.0,47.0,Slovenia,Europe
12257,2020-05-12,5,12,2020,5525.0,193.0,Hungary,Europe
4395,2020-05-12,5,12,2020,369.0,3.0,Cyprus,Europe
8258,2020-05-12,5,12,2020,250.0,6.0,Finland,Europe
14020,2020-05-12,5,12,2020,457.0,13.0,Ireland,Europe
18876,2020-05-12,5,12,2020,531.0,4.0,Luxembourg,Europe
19851,2020-05-12,5,12,2020,103.0,0.0,Malta,Europe
687,2020-05-12,5,12,2020,2865.0,123.0,Austria,Europe
22762,2020-05-12,5,12,2020,12427.0,502.0,Poland,Europe
23689,2020-05-12,5,12,2020,3764.0,84.0,Portugal,Europe
1659,2020-05-12,5,12,2020,1094.0,87.0,Belgium,Europe
10292,2020-05-12,5,12,2020,15728.0,515.0,Germany,Europe
17880,2020-05-12,5,12,2020,2308.0,24.0,Lithuania,Europe
3589,2020-05-12,5,12,2020,4084.0,70.0,Croatia,Europe
24630,2020-05-12,5,12,2020,8072.0,134.0,Romania,Europe
14988,2020-05-12,5,12,2020,21052.0,662.0,Italy,Europe
16921,2020-05-12,5,12,2020,18.0,,Liechtenstein,Europe
6318,2020-05-12,5,12,2020,2115.0,11.0,Denmark,Europe
28423,2020-05-12,5,12,2020,4864.0,43.0,Sweden,Europe
15963,2020-05-12,5,12,2020,794.0,11.0,Latvia,Europe
11283,2020-05-12,5,12,2020,1383.0,0.0,Greece,Europe
20811,2020-05-12,5,12,2020,6529.0,35.0,Netherlands,Europe
2627,2020-05-12,5,12,2020,2037.0,147.0,Bulgaria,Europe
21781,2020-05-12,5,12,2020,252.0,0.0,Norway,Europe
5356,2020-05-12,5,12,2020,3313.0,129.0,Czechia,Europe
25576,2020-05-12,5,12,2020,1269.0,15.0,Slovakia,Europe
17118,2020-05-13,13,5,2020,0.0,0.0,Liechtenstein,Europe
15194,2020-05-13,13,5,2020,888.0,195.0,Italy,Europe
24836,2020-05-13,13,5,2020,224.0,34.0,Romania,Europe
25782,2020-05-13,13,5,2020,8.0,0.0,Slovakia,Europe
7496,2020-05-13,13,5,2020,7.0,1.0,Estonia,Europe
27613,2020-05-13,13,5,2020,591.0,87.0,Spain,Europe
18086,2020-05-13,13,5,2020,9.0,0.0,Lithuania,Europe
28629,2020-05-13,13,5,2020,698.0,50.0,Sweden,Europe
3795,2020-05-13,13,5,2020,6.0,3.0,Croatia,Europe
10498,2020-05-13,13,5,2020,913.0,27.0,Germany,Europe
16169,2020-05-13,13,5,2020,1.0,0.0,Latvia,Europe
21017,2020-05-13,13,5,2020,223.0,49.0,Netherlands,Europe
1865,2020-05-13,13,5,2020,321.0,60.0,Belgium,Europe
21987,2020-05-13,13,5,2020,19.0,4.0,Norway,Europe
23895,2020-05-13,13,5,2020,256.0,5.0,Portugal,Europe
12463,2020-05-13,13,5,2020,28.0,5.0,Hungary,Europe
13263,2020-05-13,13,5,2020,0.0,0.0,Iceland,Europe
20057,2020-05-13,13,5,2020,2.0,1.0,Malta,Europe
19082,2020-05-13,13,5,2020,9.0,0.0,Luxembourg,Europe
22968,2020-05-13,13,5,2020,283.0,22.0,Poland,Europe
2833,2020-05-13,13,5,2020,31.0,1.0,Bulgaria,Europe
14226,2020-05-13,13,5,2020,159.0,9.0,Ireland,Europe
26745,2020-05-13,13,5,2020,1.0,1.0,Slovenia,Europe
6524,2020-05-13,13,5,2020,76.0,5.0,Denmark,Europe
4601,2020-05-13,13,5,2020,2.0,1.0,Cyprus,Europe
893,2020-05-13,13,5,2020,52.0,3.0,Austria,Europe
5562,2020-05-13,13,5,2020,52.0,4.0,Czechia,Europe
11489,2020-05-13,13,5,2020,16.0,0.0,Greece,Europe
9492,2020-05-13,13,5,2020,507.0,83.0,France,Europe
8464,2020-05-13,13,5,2020,78.0,2.0,Finland,Europe
25781,2020-05-14,14,5,2020,3.0,0.0,Slovakia,Europe
27612,2020-05-14,14,5,2020,524.0,87.0,Spain,Europe
8463,2020-05-14,14,5,2020,50.0,0.0,Finland,Europe
9491,2020-05-14,14,5,2020,622.0,351.0,France,Europe
11488,2020-05-14,14,5,2020,10.0,0.0,Greece,Europe
1864,2020-05-14,14,5,2020,305.0,46.0,Belgium,Europe
26744,2020-05-14,14,5,2020,1.0,0.0,Slovenia,Europe
20056,2020-05-14,14,5,2020,14.0,0.0,Malta,Europe
22967,2020-05-14,14,5,2020,411.0,22.0,Poland,Europe
21016,2020-05-14,14,5,2020,274.0,29.0,Netherlands,Europe
24835,2020-05-14,14,5,2020,245.0,17.0,Romania,Europe
892,2020-05-14,14,5,2020,54.0,3.0,Austria,Europe
18085,2020-05-14,14,5,2020,12.0,2.0,Lithuania,Europe
17117,2020-05-14,14,5,2020,0.0,0.0,Liechtenstein,Europe
13262,2020-05-14,14,5,2020,1.0,0.0,Iceland,Europe
12462,2020-05-14,14,5,2020,39.0,6.0,Hungary,Europe
19081,2020-05-14,14,5,2020,3.0,1.0,Luxembourg,Europe
5561,2020-05-14,14,5,2020,82.0,3.0,Czechia,Europe
21986,2020-05-14,14,5,2020,24.0,1.0,Norway,Europe
6523,2020-05-14,14,5,2020,46.0,0.0,Denmark,Europe
10497,2020-05-14,14,5,2020,807.0,20.0,Germany,Europe
2832,2020-05-14,14,5,2020,38.0,3.0,Bulgaria,Europe
4600,2020-05-14,14,5,2020,2.0,0.0,Cyprus,Europe
23894,2020-05-14,14,5,2020,299.0,10.0,Portugal,Europe
28628,2020-05-14,14,5,2020,657.0,46.0,Sweden,Europe
3794,2020-05-14,14,5,2020,8.0,0.0,Croatia,Europe
15193,2020-05-14,14,5,2020,992.0,262.0,Italy,Europe
16168,2020-05-14,14,5,2020,11.0,0.0,Latvia,Europe
7495,2020-05-14,14,5,2020,8.0,0.0,Estonia,Europe
14225,2020-05-14,14,5,2020,426.0,9.0,Ireland,Europe
5560,2020-05-15,15,5,2020,55.0,2.0,Czechia,Europe
11487,2020-05-15,15,5,2020,40.0,0.0,Greece,Europe
12461,2020-05-15,15,5,2020,37.0,6.0,Hungary,Europe
22966,2020-05-15,15,5,2020,401.0,24.0,Poland,Europe
15192,2020-05-15,15,5,2020,789.0,242.0,Italy,Europe
2831,2020-05-15,15,5,2020,37.0,3.0,Bulgaria,Europe
6522,2020-05-15,15,5,2020,78.0,6.0,Denmark,Europe
26743,2020-05-15,15,5,2020,0.0,0.0,Slovenia,Europe
14224,2020-05-15,15,5,2020,129.0,12.0,Ireland,Europe
9490,2020-05-15,15,5,2020,563.0,104.0,France,Europe
19080,2020-05-15,15,5,2020,5.0,1.0,Luxembourg,Europe
13261,2020-05-15,15,5,2020,0.0,0.0,Iceland,Europe
8462,2020-05-15,15,5,2020,55.0,1.0,Finland,Europe
4599,2020-05-15,15,5,2020,3.0,0.0,Cyprus,Europe
20055,2020-05-15,15,5,2020,10.0,0.0,Malta,Europe
24834,2020-05-15,15,5,2020,190.0,17.0,Romania,Europe
16167,2020-05-15,15,5,2020,8.0,0.0,Latvia,Europe
891,2020-05-15,15,5,2020,75.0,0.0,Austria,Europe
3793,2020-05-15,15,5,2020,1.0,1.0,Croatia,Europe
18084,2020-05-15,15,5,2020,14.0,1.0,Lithuania,Europe
21985,2020-05-15,15,5,2020,23.0,3.0,Norway,Europe
10496,2020-05-15,15,5,2020,728.0,31.0,Germany,Europe
28627,2020-05-15,15,5,2020,688.0,58.0,Sweden,Europe
1863,2020-05-15,15,5,2020,346.0,47.0,Belgium,Europe
17116,2020-05-15,15,5,2020,0.0,0.0,Liechtenstein,Europe
7494,2020-05-15,15,5,2020,4.0,0.0,Estonia,Europe
23893,2020-05-15,15,5,2020,273.0,10.0,Portugal,Europe
25780,2020-05-15,15,5,2020,13.0,1.0,Slovakia,Europe
21015,2020-05-15,15,5,2020,202.0,54.0,Netherlands,Europe
27611,2020-05-15,15,5,2020,605.0,78.0,Spain,Europe
14223,2020-05-16,16,5,2020,92.0,15.0,Ireland,Europe
16166,2020-05-16,16,5,2020,27.0,0.0,Latvia,Europe
890,2020-05-16,16,5,2020,15.0,1.0,Austria,Europe
10495,2020-05-16,16,5,2020,462.0,20.0,Germany,Europe
24833,2020-05-16,16,5,2020,267.0,24.0,Romania,Europe
26742,2020-05-16,16,5,2020,1.0,0.0,Slovenia,Europe
18083,2020-05-16,16,5,2020,10.0,1.0,Lithuania,Europe
3792,2020-05-16,16,5,2020,2.0,0.0,Croatia,Europe
1862,2020-05-16,16,5,2020,147.0,29.0,Belgium,Europe
25779,2020-05-16,16,5,2020,1.0,0.0,Slovakia,Europe
23892,2020-05-16,16,5,2020,233.0,13.0,Portugal,Europe
7493,2020-05-16,16,5,2020,4.0,0.0,Estonia,Europe
11486,2020-05-16,16,5,2020,9.0,0.0,Greece,Europe
6521,2020-05-16,16,5,2020,67.0,3.0,Denmark,Europe
8461,2020-05-16,16,5,2020,25.0,2.0,Finland,Europe
9489,2020-05-16,16,5,2020,372.0,96.0,France,Europe
22965,2020-05-16,16,5,2020,241.0,8.0,Poland,Europe
4598,2020-05-16,16,5,2020,4.0,0.0,Cyprus,Europe
21014,2020-05-16,16,5,2020,194.0,25.0,Netherlands,Europe
27610,2020-05-16,16,5,2020,404.0,63.0,Spain,Europe
12460,2020-05-16,16,5,2020,56.0,6.0,Hungary,Europe
2830,2020-05-16,16,5,2020,36.0,6.0,Bulgaria,Europe
15191,2020-05-16,16,5,2020,875.0,153.0,Italy,Europe
5559,2020-05-16,16,5,2020,51.0,1.0,Czechia,Europe
28626,2020-05-16,16,5,2020,358.0,48.0,Sweden,Europe
19079,2020-05-16,16,5,2020,9.0,1.0,Luxembourg,Europe
17115,2020-05-16,16,5,2020,0.0,0.0,Liechtenstein,Europe
20054,2020-05-16,16,5,2020,14.0,0.0,Malta,Europe
21984,2020-05-16,16,5,2020,13.0,0.0,Norway,Europe
13260,2020-05-16,16,5,2020,0.0,0.0,Iceland,Europe
15190,2020-05-17,17,5,2020,675.0,145.0,Italy,Europe
11485,2020-05-17,17,5,2020,15.0,0.0,Greece,Europe
23891,2020-05-17,17,5,2020,214.0,5.0,Portugal,Europe
8460,2020-05-17,17,5,2020,29.0,0.0,Finland,Europe
10494,2020-05-17,17,5,2020,316.0,8.0,Germany,Europe
4597,2020-05-17,17,5,2020,2.0,0.0,Cyprus,Europe
6520,2020-05-17,17,5,2020,69.0,3.0,Denmark,Europe
2829,2020-05-17,17,5,2020,24.0,2.0,Bulgaria,Europe
17114,2020-05-17,17,5,2020,0.0,0.0,Liechtenstein,Europe
19078,2020-05-17,17,5,2020,1.0,0.0,Luxembourg,Europe
5558,2020-05-17,17,5,2020,20.0,2.0,Czechia,Europe
13259,2020-05-17,17,5,2020,0.0,0.0,Iceland,Europe
1861,2020-05-17,17,5,2020,81.0,32.0,Belgium,Europe
28625,2020-05-17,17,5,2020,259.0,52.0,Sweden,Europe
20053,2020-05-17,17,5,2020,7.0,0.0,Malta,Europe
9488,2020-05-17,17,5,2020,120.0,483.0,France,Europe
7492,2020-05-17,17,5,2020,9.0,0.0,Estonia,Europe
16165,2020-05-17,17,5,2020,11.0,1.0,Latvia,Europe
25778,2020-05-17,17,5,2020,1.0,0.0,Slovakia,Europe
21013,2020-05-17,17,5,2020,125.0,11.0,Netherlands,Europe
24832,2020-05-17,17,5,2020,167.0,13.0,Romania,Europe
22964,2020-05-17,17,5,2020,272.0,10.0,Poland,Europe
26741,2020-05-17,17,5,2020,0.0,1.0,Slovenia,Europe
18082,2020-05-17,17,5,2020,6.0,2.0,Lithuania,Europe
3791,2020-05-17,17,5,2020,2.0,0.0,Croatia,Europe
27609,2020-05-17,17,5,2020,363.0,61.0,Spain,Europe
889,2020-05-17,17,5,2020,26.0,1.0,Austria,Europe
12459,2020-05-17,17,5,2020,36.0,3.0,Hungary,Europe
14222,2020-05-17,17,5,2020,64.0,10.0,Ireland,Europe
21983,2020-05-17,17,5,2020,4.0,0.0,Norway,Europe
21982,2020-05-18,18,5,2020,17.0,0.0,Norway,Europe
25777,2020-05-18,18,5,2020,0.0,0.0,Slovakia,Europe
14221,2020-05-18,18,5,2020,88.0,4.0,Ireland,Europe
3790,2020-05-18,18,5,2020,2.0,0.0,Croatia,Europe
5557,2020-05-18,18,5,2020,115.0,3.0,Czechia,Europe
8459,2020-05-18,18,5,2020,45.0,2.0,Finland,Europe
19077,2020-05-18,18,5,2020,12.0,2.0,Luxembourg,Europe
6519,2020-05-18,18,5,2020,41.0,3.0,Denmark,Europe
4596,2020-05-18,18,5,2020,1.0,0.0,Cyprus,Europe
15189,2020-05-18,18,5,2020,451.0,99.0,Italy,Europe
10493,2020-05-18,18,5,2020,543.0,23.0,Germany,Europe
12458,2020-05-18,18,5,2020,26.0,11.0,Hungary,Europe
888,2020-05-18,18,5,2020,58.0,4.0,Austria,Europe
27608,2020-05-18,18,5,2020,610.0,72.0,Spain,Europe
18081,2020-05-18,18,5,2020,12.0,0.0,Lithuania,Europe
24831,2020-05-18,18,5,2020,165.0,13.0,Romania,Europe
21012,2020-05-18,18,5,2020,148.0,16.0,Netherlands,Europe
20052,2020-05-18,18,5,2020,5.0,0.0,Malta,Europe
7491,2020-05-18,18,5,2020,7.0,0.0,Estonia,Europe
2828,2020-05-18,18,5,2020,24.0,2.0,Bulgaria,Europe
23890,2020-05-18,18,5,2020,325.0,10.0,Portugal,Europe
13258,2020-05-18,18,5,2020,0.0,0.0,Iceland,Europe
1860,2020-05-18,18,5,2020,317.0,39.0,Belgium,Europe
17113,2020-05-18,18,5,2020,0.0,0.0,Liechtenstein,Europe
11484,2020-05-18,18,5,2020,2.0,0.0,Greece,Europe
22963,2020-05-18,18,5,2020,356.0,11.0,Poland,Europe
26740,2020-05-18,18,5,2020,1.0,0.0,Slovenia,Europe
28624,2020-05-18,18,5,2020,430.0,59.0,Sweden,Europe
9487,2020-05-18,18,5,2020,492.0,131.0,France,Europe
16164,2020-05-18,18,5,2020,1.0,1.0,Latvia,Europe
21011,2020-05-19,19,5,2020,111.0,21.0,Netherlands,Europe
2827,2020-05-19,19,5,2020,33.0,4.0,Bulgaria,Europe
13257,2020-05-19,19,5,2020,0.0,0.0,Iceland,Europe
28623,2020-05-19,19,5,2020,666.0,41.0,Sweden,Europe
6518,2020-05-19,19,5,2020,76.0,2.0,Denmark,Europe
4595,2020-05-19,19,5,2020,1.0,0.0,Cyprus,Europe
5556,2020-05-19,19,5,2020,63.0,2.0,Czechia,Europe
22962,2020-05-19,19,5,2020,383.0,12.0,Poland,Europe
7490,2020-05-19,19,5,2020,3.0,0.0,Estonia,Europe
15188,2020-05-19,19,5,2020,813.0,162.0,Italy,Europe
8458,2020-05-19,19,5,2020,41.0,0.0,Finland,Europe
16163,2020-05-19,19,5,2020,3.0,0.0,Latvia,Europe
12457,2020-05-19,19,5,2020,21.0,5.0,Hungary,Europe
17112,2020-05-19,19,5,2020,0.0,0.0,Liechtenstein,Europe
887,2020-05-19,19,5,2020,61.0,1.0,Austria,Europe
9486,2020-05-19,19,5,2020,524.0,20.0,France,Europe
20051,2020-05-19,19,5,2020,11.0,0.0,Malta,Europe
27607,2020-05-19,19,5,2020,623.0,70.0,Spain,Europe
18080,2020-05-19,19,5,2020,16.0,1.0,Lithuania,Europe
26739,2020-05-19,19,5,2020,1.0,0.0,Slovenia,Europe
24830,2020-05-19,19,5,2020,155.0,17.0,Romania,Europe
10492,2020-05-19,19,5,2020,730.0,26.0,Germany,Europe
11483,2020-05-19,19,5,2020,4.0,0.0,Greece,Europe
19076,2020-05-19,19,5,2020,7.0,0.0,Luxembourg,Europe
